record_id,customer_id,subscription_id,subscription_plan,plan_category,subscription_start_date,subscription_end_date,billing_cycle,subscription_fee,discount_percent,tax_amount,final_amount_paid,payment_status,payment_method,auto_renew,renewal_count,subscription_status,feature_id,module_name,feature_name,feature_category,first_feature_used,usage_date,usage_count,active_days,session_duration_minutes,average_session_duration,feature_adoption_rate,adoption_stage,engagement_score,feature_success,error_count,device_type,login_location,ticket_id,ticket_created_date,first_response_minutes,ticket_closed_date,issue_category,priority,ticket_status,resolution_time_hours,sla_breached,assigned_team,customer_satisfaction,ticket_channel,product_version,release_cycle,churn_risk,monthly_active_user,weekly_active_user,start_year,start_month,start_day,start_quarter,end_year,end_month,end_day,end_quarter
REC008190,CUST003190,SUB008190,Enterprise,Premium,2024-02-06,2024-03-07,Monthly,2499,5,427.33,2801.38,Paid,Card,Yes,1,Active,F0081,AI Assistant,API,Core,Unknown,2024-04-01,134,20,357,357.0,53.6,Power User,70,Success,0,Mobile,USA,TKT008190,Unknown,19,Unknown,Technical,Low,Open,36,Yes,Support,5.0,Phone,v2.0,Stable,Low,No,No,2024,2,6,1,2024,3,7,1
REC008191,CUST003191,SUB008191,Starter,Standard,2024-04-13,2025-04-13,Monthly,99,15,15.15,99.3,Paid,UPI,Yes,7,Active,F0184,Integrations,Dashboard,AI,Unknown,2024-09-19,126,11,322,161.0,50.4,Power User,66,Failed,3,Desktop,USA,TKT008191,Unknown,138,Unknown,Technical,Low,Closed,39,Yes,Support,3.9,Email,v2.1,LTS,Medium,No,No,2024,4,13,2,2025,4,13,2
REC008192,CUST003192,SUB008192,Starter,Standard,2023-03-12,2023-06-10,Annual,99,0,17.82,116.82,Paid,Card,No,6,Active,F0034,Reporting,Workflow,AI,Unknown,2023-03-14,150,16,462,231.0,60.0,Power User,86,Success,2,Desktop,USA,TKT008192,Unknown,141,Unknown,Integration,Medium,Closed,49,No,Engineering,4.2,Chat,v3.0,Beta,Low,Yes,No,2023,3,12,1,2023,6,10,2
REC008193,CUST003193,SUB008193,Starter,Standard,2023-12-22,2024-03-21,Monthly,99,15,15.15,99.3,Paid,PayPal,No,1,Active,F0215,Billing,SSO,Core,Unknown,2024-04-18,148,22,405,50.6,59.2,Power User,75,Failed,1,Tablet,UK,TKT008193,Unknown,40,Unknown,Feature Request,Critical,Resolved,18,Yes,Support,4.7,Email,v2.2,LTS,Low,Yes,Yes,2023,12,22,4,2024,3,21,1
REC008194,CUST003194,SUB008194,Starter,Standard,2023-03-29,2023-06-27,Monthly,99,10,16.04,105.14,Paid,Bank Transfer,No,7,Active,F0050,Billing,API,AI,Unknown,2023-10-14,196,16,598,199.3,78.4,Power User,100,Failed,1,Desktop,Germany,TKT008194,Unknown,126,Unknown,Billing,Medium,Resolved,84,No,Billing,4.7,Chat,v2.2,Stable,Low,No,No,2023,3,29,1,2023,6,27,2
REC008195,CUST003195,SUB008195,Starter,Standard,2023-01-06,2023-02-05,Annual,99,5,16.93,110.98,Paid,UPI,No,0,Active,F0078,Security,SSO,AI,Unknown,2023-02-08,38,24,72,24.0,15.2,New,16,Failed,6,Mobile,Singapore,TKT008195,Unknown,147,Unknown,Billing,High,Pending,41,No,Support,3.7,Portal,v3.0,LTS,Medium,No,Yes,2023,1,6,1,2023,2,5,1
REC008196,CUST003196,SUB008196,Starter,Standard,2024-05-04,2025-05-04,Monthly,99,5,16.93,110.98,Paid,Bank Transfer,No,7,Active,F0118,Security,Reports,Premium,Unknown,2024-05-24,125,19,384,384.0,50.0,Power User,70,Failed,1,Mobile,Singapore,TKT008196,Unknown,82,Unknown,Integration,Low,Pending,11,No,Support,5.0,Portal,v2.0,LTS,Low,No,Yes,2024,5,4,2,2025,5,4,2
REC008197,CUST003197,SUB008197,Starter,Standard,2023-02-19,2024-02-19,Annual,99,20,14.26,93.46,Paid,Bank Transfer,Yes,1,Active,F0071,AI Assistant,API,Premium,Unknown,2023-05-13,190,16,492,61.5,76.0,Power User,78,Failed,0,Desktop,Germany,TKT008197,Unknown,166,Unknown,Feature Request,High,Pending,79,No,Engineering,5.0,Email,v2.1,Stable,Low,No,No,2023,2,19,1,2024,2,19,1
REC008198,CUST003198,SUB008198,Starter,Standard,2023-03-04,2024-03-03,Annual,99,15,15.15,99.3,Paid,PayPal,Yes,2,Active,F0050,Analytics,Dashboard,AI,Unknown,2023-09-09,59,22,188,94.0,23.6,Adopted,15,Success,4,Tablet,India,TKT008198,Unknown,165,Unknown,Technical,Medium,Open,96,Yes,Customer Success,3.4,Portal,v3.0,Beta,Medium,Yes,Yes,2023,3,4,1,2024,3,3,1
REC008199,CUST003199,SUB008199,Starter,Standard,2023-03-25,2024-03-24,Monthly,99,20,14.26,93.46,Paid,Bank Transfer,Yes,2,Active,F0159,Security,Forecasting,AI,Unknown,2023-06-19,58,9,155,22.1,23.2,Adopted,24,Success,3,Mobile,UK,TKT008199,Unknown,152,Unknown,Login,Critical,Open,14,Yes,Engineering,3.7,Chat,v2.0,Stable,Medium,No,Yes,2023,3,25,1,2024,3,24,1
REC008200,CUST003200,SUB008200,Starter,Standard,2023-04-06,2023-07-05,Annual,99,0,17.82,116.82,Paid,UPI,Yes,2,Active,F0162,Security,Workflow,Core,Unknown,2023-05-07,131,30,364,91.0,52.4,Power User,65,Success,1,Tablet,USA,TKT008200,Unknown,44,Unknown,Integration,High,Resolved,73,No,Billing,4.7,Chat,v3.0,Beta,Low,No,No,2023,4,6,2,2023,7,5,3
REC008201,CUST003201,SUB008201,Growth,Standard,2024-03-01,2025-03-01,Annual,299,10,48.44,317.54,Paid,Bank Transfer,Yes,0,Active,F0191,Automation,Dashboard,Premium,Unknown,2024-05-01,43,18,89,22.2,17.2,Adopted,23,Failed,3,Desktop,USA,TKT008201,Unknown,7,Unknown,Technical,High,Pending,88,Yes,Engineering,3.8,Email,v2.2,Stable,Medium,No,No,2024,3,1,1,2025,3,1,1
REC008202,CUST003202,SUB008202,Growth,Standard,2023-01-14,2023-04-14,Annual,299,10,48.44,317.54,Paid,Bank Transfer,Yes,8,Active,F0127,Security,Dashboard,Premium,Unknown,2023-01-16,243,26,717,143.4,97.2,Power User,100,Failed,1,Mobile,Germany,TKT008202,Unknown,172,Unknown,Billing,Critical,Open,10,No,Support,4.8,Chat,v2.1,LTS,Low,No,Yes,2023,1,14,1,2023,4,14,2
REC008203,CUST003203,SUB008203,Growth,Standard,2023-09-07,2024-09-06,Monthly,299,5,51.13,335.18,Pending,Bank Transfer,Yes,8,Active,F0112,AI Assistant,Workflow,AI,Unknown,2024-02-27,174,11,505,72.1,69.6,Power User,100,Success,0,Desktop,UK,TKT008203,Unknown,172,Unknown,Billing,Low,Pending,84,Yes,Billing,5.0,Portal,v3.0,Beta,Low,Yes,No,2023,9,7,3,2024,9,6,3
REC008204,CUST003204,SUB008204,Growth,Standard,2023-12-15,2024-03-14,Quarterly,299,20,43.06,282.26,Paid,UPI,Yes,1,Active,F0068,Integrations,Reports,Premium,Unknown,2024-02-08,128,22,372,62.0,51.2,Power User,71,Success,3,Tablet,India,TKT008204,Unknown,25,Unknown,Integration,High,Pending,82,Yes,Engineering,3.6,Portal,v2.0,Beta,Medium,Yes,No,2023,12,15,4,2024,3,14,1
REC008205,CUST003205,SUB008205,Growth,Standard,2023-11-26,2023-12-26,Annual,299,0,53.82,352.82,Paid,Bank Transfer,Yes,4,Active,F0082,Analytics,SSO,AI,Unknown,2024-01-16,126,17,378,94.5,50.4,Power User,77,Success,4,Desktop,Germany,TKT008205,Unknown,84,Unknown,Billing,High,Resolved,78,No,Customer Success,4.0,Phone,v2.2,Stable,Low,Yes,No,2023,11,26,4,2023,12,26,4
REC008206,CUST003206,SUB008206,Growth,Standard,2024-04-28,2024-07-27,Monthly,299,10,48.44,317.54,Paid,Card,No,6,Active,F0199,Automation,SSO,Core,Unknown,2024-05-30,86,25,249,41.5,34.4,Adopted,47,Success,3,Mobile,Singapore,TKT008206,Unknown,29,Unknown,Technical,Medium,Open,6,No,Engineering,3.8,Portal,v3.0,LTS,Medium,Yes,No,2024,4,28,2,2024,7,27,3
REC008207,CUST003207,SUB008207,Growth,Standard,2023-08-28,2023-11-26,Quarterly,299,15,45.75,299.9,Paid,Bank Transfer,No,7,Active,F0114,Automation,Dashboard,Premium,Unknown,2024-01-13,148,20,453,64.7,59.2,Power User,68,Success,0,Desktop,UK,TKT008207,Unknown,144,Unknown,Login,Critical,Closed,93,No,Engineering,5.0,Chat,v3.0,Beta,Low,Yes,No,2023,8,28,3,2023,11,26,4
REC008208,CUST003208,SUB008208,Growth,Standard,2023-09-05,2023-12-04,Monthly,299,10,48.44,317.54,Paid,UPI,No,8,Active,F0181,Analytics,API,Premium,Unknown,2024-01-19,220,23,614,76.8,88.0,Power User,100,Failed,4,Desktop,Germany,TKT008208,Unknown,167,Unknown,Technical,Medium,Pending,28,Yes,Support,4.2,Phone,v2.0,Stable,Low,Yes,No,2023,9,5,3,2023,12,4,4
REC008209,CUST003209,SUB008209,Growth,Standard,2023-12-19,2024-01-18,Quarterly,299,5,51.13,335.18,Paid,UPI,No,6,Active,F0214,CRM,Reports,Premium,Unknown,2024-01-10,216,20,594,118.8,86.4,Power User,100,Failed,0,Desktop,India,TKT008209,Unknown,42,Unknown,Integration,Critical,Closed,89,No,Engineering,5.0,Chat,v2.1,Beta,Low,No,No,2023,12,19,4,2024,1,18,1
REC008210,CUST003210,SUB008210,Growth,Standard,2023-08-13,2023-09-12,Annual,299,5,51.13,335.18,Paid,PayPal,Yes,5,Active,F0145,CRM,Copilot,AI,Unknown,2023-09-15,26,18,70,35.0,10.4,New,27,Failed,5,Desktop,USA,TKT008210,Unknown,11,Unknown,Login,Low,Pending,95,No,Support,3.2,Email,v2.1,Beta,Medium,Yes,No,2023,8,13,3,2023,9,12,3
REC008211,CUST003211,SUB008211,Growth,Standard,2023-05-06,2023-06-05,Quarterly,299,10,48.44,317.54,Paid,PayPal,Yes,2,Active,F0204,Billing,Invoice,Premium,Unknown,2023-07-23,124,14,345,57.5,49.6,Power User,40,Success,5,Desktop,UK,TKT008211,Unknown,108,Unknown,Integration,High,Pending,54,No,Support,3.0,Email,v2.2,LTS,Medium,No,No,2023,5,6,2,2023,6,5,2
REC008212,CUST003212,SUB008212,Growth,Standard,2023-04-05,2023-07-04,Monthly,299,5,51.13,335.18,Paid,Bank Transfer,No,4,Active,F0197,Analytics,Dashboard,Premium,Unknown,2023-10-10,202,18,558,558.0,80.8,Power User,73,Failed,2,Tablet,USA,TKT008212,Unknown,31,Unknown,Billing,High,Open,75,No,Engineering,3.9,Chat,v2.1,Beta,Medium,No,No,2023,4,5,2,2023,7,4,3
REC008213,CUST003213,SUB008213,Growth,Standard,2024-03-24,2024-04-23,Quarterly,299,5,51.13,335.18,Paid,Bank Transfer,Yes,6,Active,F0014,Security,Invoice,AI,Unknown,2024-09-30,136,30,350,70.0,54.4,Power User,67,Failed,0,Tablet,India,TKT008213,Unknown,20,Unknown,Feature Request,Critical,Closed,74,No,Engineering,4.9,Chat,v2.1,Beta,Low,No,Yes,2024,3,24,1,2024,4,23,2
REC008214,CUST003214,SUB008214,Growth,Standard,2023-02-14,2024-02-14,Annual,299,20,43.06,282.26,Paid,Card,No,4,Active,F0162,CRM,API,Premium,Unknown,2023-04-16,126,19,349,69.8,50.4,Power User,71,Failed,3,Mobile,UK,TKT008214,Unknown,42,Unknown,Technical,Critical,Pending,28,No,Engineering,4.2,Email,v2.0,Beta,Low,Yes,Yes,2023,2,14,1,2024,2,14,1
REC008215,CUST003215,SUB008215,Growth,Standard,2023-01-02,2023-02-01,Monthly,299,10,48.44,317.54,Paid,Bank Transfer,Yes,6,Active,F0114,AI Assistant,API,AI,Unknown,2023-01-07,202,20,529,88.2,80.8,Power User,94,Success,0,Tablet,UK,TKT008215,Unknown,10,Unknown,Login,Critical,Closed,37,No,Billing,4.9,Email,v2.2,Stable,Low,No,Yes,2023,1,2,1,2023,2,1,1
REC008216,CUST003216,SUB008216,Growth,Standard,2023-01-15,2024-01-15,Monthly,299,20,43.06,282.26,Paid,Card,No,7,Active,F0205,Integrations,SSO,Core,Unknown,2023-04-08,133,5,325,54.2,53.2,Power User,86,Failed,4,Mobile,Germany,TKT008216,Unknown,32,Unknown,Billing,High,Closed,89,Yes,Engineering,4.1,Phone,v2.0,Stable,Low,Yes,Yes,2023,1,15,1,2024,1,15,1
REC008217,CUST003217,SUB008217,Growth,Standard,2023-10-07,2024-10-06,Quarterly,299,20,43.06,282.26,Paid,UPI,Yes,0,Active,F0117,Automation,Reports,Premium,Unknown,2024-03-24,81,14,227,37.8,32.4,Adopted,56,Success,4,Desktop,India,TKT008217,Unknown,180,Unknown,Feature Request,Medium,Resolved,27,No,Customer Success,4.2,Portal,v3.0,Stable,Low,Yes,No,2023,10,7,4,2024,10,6,4
REC008218,CUST003218,SUB008218,Growth,Standard,2023-11-27,2023-12-27,Monthly,299,0,53.82,352.82,Paid,PayPal,No,2,Active,F0055,Billing,Reports,Core,Unknown,2023-12-17,135,22,377,94.2,54.0,Power User,75,Failed,1,Mobile,India,TKT008218,Unknown,65,Unknown,Feature Request,Critical,Open,13,No,Billing,5.0,Chat,v2.1,LTS,Low,Yes,No,2023,11,27,4,2023,12,27,4
REC008219,CUST003219,SUB008219,Growth,Standard,2023-06-22,2024-06-21,Quarterly,299,0,53.82,352.82,Paid,Card,Yes,0,Active,F0013,Automation,Workflow,Premium,Unknown,2023-12-03,21,13,73,12.2,8.4,New,22,Success,1,Tablet,India,TKT008219,Unknown,24,Unknown,Login,Critical,Resolved,44,Yes,Customer Success,4.9,Phone,v2.0,Stable,Low,Yes,No,2023,6,22,2,2024,6,21,2
REC008220,CUST003220,SUB008220,Growth,Standard,2024-02-16,2024-03-17,Annual,299,10,48.44,317.54,Failed,Card,Yes,7,Active,F0228,AI Assistant,Dashboard,Core,Unknown,2024-07-16,232,24,619,619.0,92.8,Power User,100,Failed,1,Mobile,Singapore,TKT008220,Unknown,158,Unknown,Integration,High,Resolved,22,No,Customer Success,5.0,Chat,v2.2,Stable,Low,No,Yes,2024,2,16,1,2024,3,17,1
REC008221,CUST003221,SUB008221,Growth,Standard,2023-11-21,2023-12-21,Quarterly,299,10,48.44,317.54,Failed,Bank Transfer,Yes,0,Active,F0172,Security,SSO,Core,Unknown,2024-03-15,172,16,467,93.4,68.8,Power User,84,Success,2,Mobile,Germany,TKT008221,Unknown,25,Unknown,Integration,High,Pending,95,No,Customer Success,4.2,Chat,v2.2,LTS,Low,No,Yes,2023,11,21,4,2023,12,21,4
REC008222,CUST003222,SUB008222,Growth,Standard,2024-05-15,2025-05-15,Quarterly,299,0,53.82,352.82,Paid,Card,No,1,Active,F0153,CRM,API,Core,Unknown,2024-05-18,126,10,337,67.4,50.4,Power User,78,Success,2,Mobile,USA,TKT008222,Unknown,32,Unknown,Billing,Medium,Pending,51,No,Billing,4.6,Email,v2.2,Beta,Low,Yes,No,2024,5,15,2,2025,5,15,2
REC008223,CUST003223,SUB008223,Growth,Standard,2023-09-09,2023-10-09,Monthly,299,20,43.06,282.26,Paid,PayPal,No,6,Active,F0017,Analytics,API,Core,Unknown,2023-12-29,206,17,570,570.0,82.4,Power User,100,Success,2,Tablet,USA,TKT008223,Unknown,99,Unknown,Login,Critical,Open,51,No,Engineering,4.6,Chat,v2.0,LTS,Low,No,Yes,2023,9,9,3,2023,10,9,4
REC008224,CUST003224,SUB008224,Growth,Standard,2024-03-18,2024-06-16,Quarterly,299,10,48.44,317.54,Paid,Card,Yes,5,Active,F0230,CRM,API,Core,Unknown,2024-05-05,134,19,354,177.0,53.6,Power User,96,Success,3,Mobile,India,TKT008224,Unknown,135,Unknown,Technical,Low,Resolved,18,No,Customer Success,4.0,Email,v2.1,Stable,Low,Yes,No,2024,3,18,1,2024,6,16,2
REC008225,CUST003225,SUB008225,Growth,Standard,2023-10-23,2024-01-21,Monthly,299,10,48.44,317.54,Paid,Card,No,7,Active,F0222,Billing,Invoice,Premium,Unknown,2023-12-21,153,24,396,79.2,61.2,Power User,79,Success,4,Mobile,Germany,TKT008225,Unknown,96,Unknown,Billing,High,Open,92,No,Billing,3.4,Chat,v3.0,Beta,Medium,Yes,No,2023,10,23,4,2024,1,21,1
REC008226,CUST003226,SUB008226,Growth,Standard,2024-01-20,2025-01-19,Quarterly,299,5,51.13,335.18,Paid,Card,Yes,0,Active,F0145,CRM,Dashboard,Premium,Unknown,2024-02-14,67,20,178,89.0,26.8,Adopted,31,Success,7,Tablet,Germany,TKT008226,Unknown,148,Unknown,Login,Medium,Resolved,62,Yes,Customer Success,2.6,Portal,v2.0,Stable,High,No,No,2024,1,20,1,2025,1,19,1
REC008227,CUST003227,SUB008227,Growth,Standard,2024-03-02,2024-05-31,Annual,299,10,48.44,317.54,Paid,Card,No,3,Active,F0029,Automation,Invoice,Core,Unknown,2024-05-30,179,23,512,64.0,71.6,Power User,86,Success,2,Mobile,India,TKT008227,Unknown,12,Unknown,Login,Medium,Pending,66,Yes,Customer Success,4.6,Phone,v2.2,Beta,Low,No,Yes,2024,3,2,1,2024,5,31,2
REC008228,CUST003228,SUB008228,Growth,Standard,2023-08-11,2023-09-10,Quarterly,299,15,45.75,299.9,Paid,PayPal,No,1,Active,F0102,Security,Copilot,Premium,Unknown,2023-08-12,215,20,629,209.7,86.0,Power User,100,Success,1,Desktop,Singapore,TKT008228,Unknown,178,Unknown,Integration,Low,Open,22,No,Customer Success,4.2,Email,v2.0,Beta,Low,No,No,2023,8,11,3,2023,9,10,3
REC008229,CUST003229,SUB008229,Growth,Standard,2023-02-21,2023-05-22,Monthly,299,0,53.82,352.82,Paid,UPI,Yes,3,Active,F0197,Billing,API,Premium,Unknown,2023-04-23,21,13,63,15.8,8.4,New,32,Success,2,Desktop,India,TKT008229,Unknown,29,Unknown,Feature Request,Critical,Open,3,No,Billing,4.3,Chat,v2.2,Stable,Low,No,Yes,2023,2,21,1,2023,5,22,2
REC008230,CUST003230,SUB008230,Growth,Standard,2024-01-12,2024-04-11,Quarterly,299,15,45.75,299.9,Paid,PayPal,Yes,6,Active,F0136,Billing,API,AI,Unknown,2024-07-27,7,20,45,7.5,2.8,New,20,Success,0,Desktop,UK,TKT008230,Unknown,24,Unknown,Feature Request,Low,Resolved,20,Yes,Customer Success,5.0,Email,v2.1,Beta,Low,No,Yes,2024,1,12,1,2024,4,11,2
REC008231,CUST003231,SUB008231,Growth,Standard,2024-01-03,2025-01-02,Monthly,299,10,48.44,317.54,Paid,Card,No,3,Active,F0139,Integrations,Reports,Premium,Unknown,2024-04-09,34,14,75,9.4,13.6,New,34,Failed,2,Tablet,Singapore,TKT008231,Unknown,150,Unknown,Feature Request,High,Pending,91,No,Billing,4.4,Email,v2.1,Beta,Low,Yes,Yes,2024,1,3,1,2025,1,2,1
REC008232,CUST003232,SUB008232,Growth,Standard,2024-04-07,2024-05-07,Annual,299,20,43.06,282.26,Paid,Card,Yes,7,Active,F0010,Security,Reports,AI,Unknown,2024-09-27,179,25,524,131.0,71.6,Power User,81,Success,2,Mobile,India,TKT008232,Unknown,114,Unknown,Login,Critical,Pending,23,No,Customer Success,4.1,Portal,v2.1,LTS,Low,No,Yes,2024,4,7,2,2024,5,7,2
REC008233,CUST003233,SUB008233,Growth,Standard,2023-02-01,2023-03-03,Monthly,299,5,51.13,335.18,Pending,UPI,Yes,8,Active,F0083,Analytics,Reports,Core,Unknown,2023-05-14,209,11,608,304.0,83.6,Power User,99,Success,1,Desktop,India,TKT008233,Unknown,114,Unknown,Feature Request,Low,Resolved,22,Yes,Customer Success,4.7,Chat,v2.0,Beta,Low,Yes,No,2023,2,1,1,2023,3,3,1
REC008234,CUST003234,SUB008234,Growth,Standard,2023-04-19,2023-05-19,Monthly,299,10,48.44,317.54,Pending,Card,Yes,5,Active,F0230,Integrations,Dashboard,AI,Unknown,2023-06-10,148,23,398,99.5,59.2,Power User,72,Failed,2,Desktop,India,TKT008234,Unknown,167,Unknown,Technical,Medium,Closed,87,No,Engineering,4.5,Portal,v2.0,Stable,Low,Yes,Yes,2023,4,19,2,2023,5,19,2
REC008235,CUST003235,SUB008235,Growth,Standard,2024-03-26,2024-06-24,Quarterly,299,5,51.13,335.18,Paid,Bank Transfer,Yes,5,Active,F0106,Reporting,Invoice,Core,Unknown,2024-07-27,212,18,623,89.0,84.8,Power User,100,Success,3,Mobile,USA,TKT008235,Unknown,35,Unknown,Integration,Critical,Pending,27,Yes,Customer Success,3.9,Phone,v2.1,Stable,Medium,No,Yes,2024,3,26,1,2024,6,24,2
REC008236,CUST003236,SUB008236,Growth,Standard,2023-01-03,2023-02-02,Quarterly,299,15,45.75,299.9,Paid,Bank Transfer,No,8,Active,F0158,Reporting,SSO,Premium,Unknown,2023-07-05,9,13,7,5.0,3.6,New,15,Success,6,Tablet,UK,TKT008236,Unknown,141,Unknown,Integration,Low,Resolved,37,Yes,Billing,3.0,Chat,v2.1,LTS,Medium,No,Yes,2023,1,3,1,2023,2,2,1
REC008237,CUST003237,SUB008237,Growth,Standard,2024-03-28,2024-06-26,Annual,299,5,51.13,335.18,Paid,UPI,No,6,Active,F0129,Reporting,Forecasting,AI,Unknown,2024-06-13,28,13,58,8.3,11.2,New,15,Failed,1,Tablet,UK,TKT008237,Unknown,94,Unknown,Login,Critical,Pending,67,Yes,Customer Success,5.0,Email,v2.1,Stable,Low,Yes,No,2024,3,28,1,2024,6,26,2
REC008238,CUST003238,SUB008238,Growth,Standard,2023-07-31,2023-08-30,Quarterly,299,20,43.06,282.26,Paid,UPI,Yes,8,Active,F0235,Analytics,SSO,Premium,Unknown,2023-10-08,111,15,317,105.7,44.4,Adopted,58,Success,3,Mobile,India,TKT008238,Unknown,102,Unknown,Technical,Critical,Pending,12,No,Support,4.5,Phone,v3.0,Stable,Low,No,No,2023,7,31,3,2023,8,30,3
REC008239,CUST003239,SUB008239,Growth,Standard,2024-03-21,2024-06-19,Monthly,299,15,45.75,299.9,Paid,UPI,Yes,6,Active,F0182,Reporting,SSO,Premium,Unknown,2024-07-07,233,16,648,324.0,93.2,Power User,100,Failed,1,Desktop,USA,TKT008239,Unknown,123,Unknown,Login,Medium,Closed,7,No,Customer Success,5.0,Portal,v3.0,Stable,Low,No,Yes,2024,3,21,1,2024,6,19,2
REC008240,CUST003240,SUB008240,Growth,Standard,2023-03-19,2023-04-18,Monthly,299,20,43.06,282.26,Paid,PayPal,No,4,Active,F0203,Reporting,Dashboard,Core,Unknown,2023-08-16,155,25,468,93.6,62.0,Power User,100,Success,3,Desktop,USA,TKT008240,Unknown,72,Unknown,Billing,High,Closed,87,No,Engineering,4.5,Chat,v3.0,Stable,Low,No,Yes,2023,3,19,1,2023,4,18,2
REC008241,CUST003241,SUB008241,Growth,Standard,2024-03-27,2024-04-26,Quarterly,299,5,51.13,335.18,Paid,PayPal,No,2,Active,F0163,Integrations,Invoice,AI,Unknown,2024-06-30,187,22,525,175.0,74.8,Power User,79,Failed,0,Desktop,Germany,TKT008241,Unknown,121,Unknown,Billing,Low,Resolved,31,No,Billing,5.0,Email,v3.0,LTS,Low,Yes,Yes,2024,3,27,1,2024,4,26,2
REC008242,CUST003242,SUB008242,Growth,Standard,2023-08-04,2023-11-02,Annual,299,5,51.13,335.18,Paid,Bank Transfer,Yes,1,Active,F0149,Integrations,Invoice,AI,Unknown,2024-02-05,230,22,653,326.5,92.0,Power User,100,Failed,1,Tablet,Germany,TKT008242,Unknown,96,Unknown,Feature Request,High,Open,92,Yes,Engineering,4.5,Email,v2.1,Stable,Low,No,No,2023,8,4,3,2023,11,2,4
REC008243,CUST003243,SUB008243,Growth,Standard,2023-01-12,2023-04-12,Monthly,299,20,43.06,282.26,Paid,PayPal,Yes,6,Active,F0046,Automation,Forecasting,Core,Unknown,2023-07-19,146,16,410,102.5,58.4,Power User,63,Failed,6,Tablet,Singapore,TKT008243,Unknown,143,Unknown,Login,Critical,Pending,24,No,Billing,3.0,Portal,v2.1,Beta,Medium,Yes,Yes,2023,1,12,1,2023,4,12,2
REC008244,CUST003244,SUB008244,Growth,Standard,2024-05-10,2024-06-09,Annual,299,10,48.44,317.54,Paid,Card,No,8,Active,F0207,Integrations,SSO,Core,Unknown,2024-08-13,21,29,63,9.0,8.4,New,15,Success,3,Desktop,UK,TKT008244,Unknown,21,Unknown,Feature Request,Low,Resolved,57,No,Engineering,4.6,Portal,v3.0,Stable,Low,No,No,2024,5,10,2,2024,6,9,2
REC008245,CUST003245,SUB008245,Growth,Standard,2024-02-17,2024-03-18,Monthly,299,20,43.06,282.26,Paid,UPI,No,0,Active,F0176,Integrations,Workflow,Premium,Unknown,2024-04-30,58,7,120,15.0,23.2,Adopted,39,Success,6,Tablet,USA,TKT008245,Unknown,67,Unknown,Integration,Critical,Pending,71,Yes,Support,3.2,Chat,v2.2,Stable,Medium,Yes,Yes,2024,2,17,1,2024,3,18,1
REC008246,CUST003246,SUB008246,Growth,Standard,2023-06-19,2023-09-17,Quarterly,299,0,53.82,352.82,Paid,UPI,No,8,Active,F0239,Security,Invoice,AI,Unknown,2023-12-14,220,25,619,123.8,88.0,Power User,99,Failed,1,Mobile,Germany,TKT008246,Unknown,7,Unknown,Technical,Low,Resolved,18,Yes,Billing,4.8,Chat,v2.2,Beta,Low,Yes,Yes,2023,6,19,2,2023,9,17,3
REC008247,CUST003247,SUB008247,Growth,Standard,2023-01-31,2023-05-01,Annual,299,0,53.82,352.82,Paid,UPI,Yes,4,Active,F0192,Security,Reports,AI,Unknown,2023-08-14,224,11,661,110.2,89.6,Power User,100,Failed,1,Mobile,Germany,TKT008247,Unknown,60,Unknown,Integration,Low,Resolved,31,Yes,Support,5.0,Email,v2.0,LTS,Low,No,No,2023,1,31,1,2023,5,1,2
REC008248,CUST003248,SUB008248,Growth,Standard,2023-12-23,2024-03-22,Annual,299,10,48.44,317.54,Pending,Card,No,0,Active,F0217,Automation,Workflow,Core,Unknown,2024-04-19,100,12,265,66.2,40.0,Adopted,50,Success,6,Desktop,UK,TKT008248,Unknown,159,Unknown,Login,High,Open,69,Yes,Engineering,2.8,Phone,v3.0,LTS,High,No,No,2023,12,23,4,2024,3,22,1
REC008249,CUST003249,SUB008249,Growth,Standard,2024-02-15,2024-05-15,Annual,299,15,45.75,299.9,Paid,PayPal,Yes,2,Active,F0133,Integrations,Workflow,Premium,Unknown,2024-06-03,211,13,623,103.8,84.4,Power User,100,Success,0,Desktop,Singapore,TKT008249,Unknown,85,Unknown,Feature Request,Critical,Closed,31,No,Engineering,5.0,Portal,v2.0,Stable,Low,No,No,2024,2,15,1,2024,5,15,2
REC008250,CUST003250,SUB008250,Growth,Standard,2023-12-22,2024-01-21,Annual,299,5,51.13,335.18,Paid,UPI,No,7,Active,F0054,Reporting,Invoice,Premium,Unknown,2024-05-13,184,12,516,103.2,73.6,Power User,93,Failed,1,Tablet,Singapore,TKT008250,Unknown,119,Unknown,Integration,Low,Closed,2,Yes,Customer Success,4.9,Email,v3.0,Beta,Low,Yes,Yes,2023,12,22,4,2024,1,21,1
REC008251,CUST003251,SUB008251,Business,Premium,2023-01-30,2023-04-30,Annual,799,5,136.63,895.68,Paid,UPI,No,2,Active,F0169,Security,Workflow,Premium,Unknown,2023-03-19,245,24,686,137.2,98.0,Power User,100,Success,6,Desktop,India,TKT008251,Unknown,167,Unknown,Technical,High,Pending,5,No,Engineering,3.5,Chat,v2.0,Stable,Medium,No,No,2023,1,30,1,2023,4,30,2
