record_id,customer_id,subscription_id,subscription_plan,plan_category,subscription_start_date,subscription_end_date,billing_cycle,subscription_fee,discount_percent,tax_amount,final_amount_paid,payment_status,payment_method,auto_renew,renewal_count,subscription_status,feature_id,module_name,feature_name,feature_category,first_feature_used,usage_date,usage_count,active_days,session_duration_minutes,average_session_duration,feature_adoption_rate,adoption_stage,engagement_score,feature_success,error_count,device_type,login_location,ticket_id,ticket_created_date,first_response_minutes,ticket_closed_date,issue_category,priority,ticket_status,resolution_time_hours,sla_breached,assigned_team,customer_satisfaction,ticket_channel,product_version,release_cycle,churn_risk,monthly_active_user,weekly_active_user
REC011095,CUST001095,SUB011095,Starter,Standard,2024-04-19,2024-05-19,Annual,99,10,16.04,105.14,Paid,PayPal,No,3,Active,F0224,Automation,Workflow,AI,Forecasting,2024-09-22,66,19,209,41.8,26.4,Adopted,24,Success,4,Tablet,India,TKT011095,2024-10-26 00:00:00,143,2024-10-28 07:00:00,Integration,Critical,Closed,55,No,Engineering,3.8,Chat,v3.0,LTS,Medium,No,No
REC011096,CUST001096,SUB011096,Starter,Standard,2024-02-09,2024-03-10,Monthly,99,10,16.04,105.14,Paid,Card,No,6,Active,F0224,Reporting,Forecasting,AI,Forecasting,2024-06-09,97,16,245,30.6,38.8,Adopted,58,Success,2,Tablet,India,TKT011096,2024-09-29 00:00:00,53,2024-09-29 16:00:00,Feature Request,Critical,Resolved,16,No,Support,4.1,Phone,v2.2,LTS,Low,No,Yes
REC011097,CUST001097,SUB011097,Starter,Standard,2023-01-23,2023-02-22,Monthly,99,0,17.82,116.82,Paid,PayPal,No,7,Active,F0085,Integrations,Dashboard,AI,Forecasting,2023-05-08,192,22,545,272.5,76.8,Power User,100,Failed,4,Mobile,UK,TKT011097,2023-11-06 00:00:00,130,2023-11-06 04:00:00,Billing,Low,Resolved,4,No,Billing,3.6,Email,v3.0,LTS,Medium,No,Yes
REC011098,CUST001098,SUB011098,Starter,Standard,2023-01-27,2023-02-26,Annual,99,10,16.04,105.14,Paid,UPI,Yes,6,Active,F0180,Reporting,Copilot,AI,Workflow,2023-03-31,56,14,144,18,22.4,Adopted,58,Success,1,Desktop,Singapore,TKT011098,2023-03-15 00:00:00,160,2023-03-17 05:00:00,Feature Request,Medium,Open,53,No,Engineering,4.6,Portal,v3.0,LTS,Low,No,Yes
REC011099,CUST001099,SUB011099,Starter,Standard,2024-02-01,2024-05-01,Quarterly,99,15,15.15,99.3,Paid,PayPal,Yes,6,Active,F0079,AI Assistant,SSO,Premium,Dashboard,2024-06-01,77,23,212,106,30.8,Adopted,27,Success,4,Desktop,Singapore,TKT011099,2024-08-07 00:00:00,174,2024-08-09 04:00:00,Feature Request,Low,Pending,52,Yes,Engineering,4.1,Portal,v2.2,Stable,Low,Yes,No
REC011100,CUST001100,SUB011100,Starter,Standard,2023-06-07,2024-06-06,Annual,99,20,14.26,93.46,Paid,UPI,Yes,1,Active,F0037,Automation,Invoice,Core,Dashboard,2023-09-05,216,14,615,615,86.4,Power User,100,Failed,2,Tablet,USA,TKT011100,2023-06-18 00:00:00,38,2023-06-19 16:00:00,Feature Request,Low,Pending,40,Yes,Engineering,4.7,Chat,v2.1,Beta,Low,Yes,Yes
REC011101,CUST001101,SUB011101,Growth,Standard,2023-09-09,2023-12-08,Quarterly,299,5,51.13,335.18,Paid,Bank Transfer,Yes,6,Active,F0143,Analytics,Reports,AI,Reports,2024-02-04,229,14,624,89.1,91.6,Power User,100,Failed,0,Mobile,UK,TKT011101,2023-10-29 00:00:00,28,2023-10-29 15:00:00,Billing,Low,Pending,15,Yes,Customer Success,4.8,Email,v2.2,LTS,Low,Yes,No
REC011102,CUST001102,SUB011102,Growth,Standard,2023-12-25,2024-01-24,Monthly,299,10,48.44,317.54,Paid,PayPal,Yes,4,Active,F0069,Analytics,Workflow,AI,API,2024-06-28,165,19,431,107.8,66,Power User,100,Success,1,Tablet,India,TKT011102,2024-03-27 00:00:00,156,2024-03-28 18:00:00,Integration,Medium,Open,42,No,Support,4.2,Portal,v3.0,LTS,Low,Yes,No
REC011103,CUST001103,SUB011103,Growth,Standard,2023-07-08,2024-07-07,Annual,299,10,48.44,317.54,Paid,PayPal,No,6,Active,F0021,Reporting,Dashboard,AI,Reports,2023-10-11,5,17,36,36,2,New,15,Failed,5,Mobile,Germany,TKT011103,2023-12-14 00:00:00,178,2023-12-17 23:00:00,Login,Medium,Pending,95,Yes,Customer Success,3.6,Phone,v2.2,Stable,Medium,No,Yes
REC011104,CUST001104,SUB011104,Growth,Standard,2023-10-18,2024-10-17,Monthly,299,15,45.75,299.9,Paid,Card,Yes,7,Active,F0067,CRM,Reports,Core,Reports,2024-03-09,86,8,239,79.7,34.4,Adopted,32,Failed,2,Mobile,India,TKT011104,2024-08-06 00:00:00,94,2024-08-09 17:00:00,Feature Request,High,Resolved,89,No,Customer Success,4.8,Email,v2.0,Stable,Low,No,No
REC011105,CUST001105,SUB011105,Growth,Standard,2024-02-24,2024-05-24,Annual,299,10,48.44,317.54,Paid,UPI,No,5,Active,F0188,Security,API,Premium,SSO,2024-08-23,112,7,318,106,44.8,Adopted,60,Success,3,Tablet,Germany,TKT011105,2024-12-07 00:00:00,115,2024-12-07 19:00:00,Login,Medium,Resolved,19,No,Support,4.1,Email,v3.0,Stable,Low,Yes,No
REC011106,CUST001106,SUB011106,Growth,Standard,2024-04-12,2024-07-11,Quarterly,299,0,53.82,352.82,Paid,Card,Yes,8,Active,F0198,Integrations,Workflow,AI,Dashboard,2024-06-03,213,22,602,120.4,85.2,Power User,86,Failed,0,Tablet,India,TKT011106,2024-05-01 00:00:00,55,2024-05-03 06:00:00,Technical,Low,Pending,54,No,Billing,5,Chat,v3.0,Stable,Low,Yes,No
REC011107,CUST001107,SUB011107,Growth,Standard,2023-11-09,2024-02-07,Annual,299,15,45.75,299.9,Paid,UPI,No,5,Active,F0034,Integrations,Invoice,Premium,Invoice,2023-12-05,70,15,188,31.3,28,Adopted,36,Success,4,Desktop,USA,TKT011107,2024-02-09 00:00:00,44,2024-02-12 01:00:00,Login,Medium,Pending,73,No,Support,4.2,Portal,v2.0,Stable,Low,No,No
REC011108,CUST001108,SUB011108,Growth,Standard,2023-04-11,2023-05-11,Monthly,299,20,43.06,282.26,Paid,UPI,No,1,Active,F0108,Automation,Workflow,Core,Forecasting,2023-04-30,177,21,499,99.8,70.8,Power User,100,Success,3,Mobile,Germany,TKT011108,2023-08-14 00:00:00,17,2023-08-16 22:00:00,Login,Low,Closed,70,No,Support,3.7,Chat,v2.0,Beta,Medium,Yes,No
REC011109,CUST001109,SUB011109,Growth,Standard,2023-12-03,2024-03-02,Monthly,299,0,53.82,352.82,Paid,Card,Yes,6,Active,F0236,Security,Invoice,Core,Reports,2024-03-17,171,20,490,245,68.4,Power User,84,Failed,3,Mobile,Germany,TKT011109,2023-12-19 00:00:00,145,2023-12-22 17:00:00,Login,Low,Resolved,89,No,Support,4.5,Chat,v2.1,Stable,Low,Yes,No
REC011110,CUST001110,SUB011110,Growth,Standard,2024-01-23,2025-01-22,Monthly,299,20,43.06,282.26,Paid,Bank Transfer,No,4,Active,F0005,CRM,Copilot,AI,Copilot,2024-03-11,41,20,116,19.3,16.4,Adopted,15,Failed,6,Tablet,India,TKT011110,2024-08-25 00:00:00,92,2024-08-28 04:00:00,Technical,Low,Resolved,76,No,Customer Success,3.7,Email,v3.0,LTS,Medium,Yes,No
REC011111,CUST001111,SUB011111,Growth,Standard,2023-09-27,2024-09-26,Monthly,299,5,51.13,335.18,Paid,Bank Transfer,Yes,5,Active,F0076,Security,Dashboard,AI,Forecasting,2023-12-18,135,9,391,48.9,54,Power User,89,Success,3,Tablet,USA,TKT011111,2024-06-25 00:00:00,33,2024-06-27 03:00:00,Login,High,Open,51,No,Customer Success,3.9,Email,v3.0,Stable,Medium,No,No
REC011112,CUST001112,SUB011112,Growth,Standard,2023-02-07,2023-05-08,Annual,299,10,48.44,317.54,Paid,Bank Transfer,No,4,Active,F0245,Billing,Forecasting,Core,Dashboard,2023-06-01,92,19,254,31.8,36.8,Adopted,50,Success,5,Mobile,India,TKT011112,2023-06-15 00:00:00,20,2023-06-15 15:00:00,Feature Request,Critical,Open,15,No,Support,3.8,Email,v3.0,Stable,Medium,No,No
REC011113,CUST001113,SUB011113,Growth,Standard,2024-02-12,2024-03-13,Quarterly,299,20,43.06,282.26,Pending,PayPal,No,4,Active,F0091,Reporting,Invoice,Core,Reports,2024-03-05,76,9,245,81.7,30.4,Adopted,34,Failed,3,Tablet,Singapore,TKT011113,2024-11-04 00:00:00,6,2024-11-06 17:00:00,Feature Request,Low,Pending,65,No,Engineering,3.7,Portal,v2.1,Beta,Medium,Yes,Yes
REC011114,CUST001114,SUB011114,Growth,Standard,2023-04-26,2023-07-25,Monthly,299,0,53.82,352.82,Paid,PayPal,No,7,Active,F0117,Security,Dashboard,Core,Dashboard,2023-08-29,43,19,126,21,17.2,Adopted,20,Failed,3,Tablet,India,TKT011114,2023-08-02 00:00:00,101,2023-08-02 06:00:00,Technical,High,Resolved,6,Yes,Customer Success,3.9,Portal,v2.0,Beta,Medium,Yes,Yes
REC011115,CUST001115,SUB011115,Growth,Standard,2023-11-25,2024-11-24,Quarterly,299,0,53.82,352.82,Paid,Card,Yes,4,Active,F0073,CRM,SSO,AI,Dashboard,2024-04-26,174,20,479,59.9,69.6,Power User,72,Success,1,Mobile,UK,TKT011115,2024-02-11 00:00:00,145,2024-02-13 08:00:00,Integration,Low,Closed,56,Yes,Billing,4.5,Phone,v2.0,Stable,Low,No,Yes
REC011116,CUST001116,SUB011116,Growth,Standard,2023-12-28,2024-12-27,Quarterly,299,0,53.82,352.82,Paid,Card,No,4,Active,F0140,Billing,Forecasting,Premium,Copilot,2024-04-27,9,19,58,29,3.6,New,15,Success,2,Tablet,Singapore,TKT011116,2024-08-09 00:00:00,92,2024-08-11 14:00:00,Login,Low,Pending,62,No,Support,4,Phone,v2.1,Beta,Low,No,Yes
REC011117,CUST001117,SUB011117,Growth,Standard,2023-06-09,2023-09-07,Quarterly,299,20,43.06,282.26,Paid,Bank Transfer,Yes,8,Active,F0162,Billing,Workflow,Core,Forecasting,2023-12-09,189,19,523,261.5,75.6,Power User,91,Success,3,Tablet,USA,TKT011117,2023-07-27 00:00:00,165,2023-07-30 18:00:00,Billing,High,Closed,90,No,Customer Success,4.1,Portal,v2.0,LTS,Low,Yes,No
REC011118,CUST001118,SUB011118,Growth,Standard,2023-08-24,2023-11-22,Annual,299,0,53.82,352.82,Paid,Card,No,0,Active,F0168,Analytics,Forecasting,Core,SSO,2023-10-10,158,21,434,144.7,63.2,Power User,80,Failed,5,Desktop,UK,TKT011118,2023-10-28 00:00:00,49,2023-10-28 18:00:00,Integration,Medium,Open,18,Yes,Engineering,3.4,Chat,v2.1,LTS,Medium,Yes,Yes
REC011119,CUST001119,SUB011119,Growth,Standard,2023-09-16,2023-10-16,Annual,299,15,45.75,299.9,Paid,UPI,No,4,Active,F0032,CRM,Workflow,Core,Invoice,2024-03-17,139,18,392,49,55.6,Power User,77,Failed,4,Tablet,Germany,TKT011119,2024-03-03 00:00:00,73,2024-03-05 23:00:00,Login,High,Resolved,71,Yes,Billing,3.3,Chat,v2.1,Beta,Medium,Yes,No
REC011120,CUST001120,SUB011120,Growth,Standard,2023-02-11,2023-03-13,Annual,299,20,43.06,282.26,Paid,PayPal,No,5,Active,F0179,AI Assistant,Dashboard,AI,Forecasting,2023-08-02,59,16,191,23.9,23.6,Adopted,36,Failed,3,Tablet,USA,TKT011120,2023-07-08 00:00:00,171,2023-07-09 04:00:00,Billing,Medium,Open,28,No,Customer Success,4.6,Email,v2.0,LTS,Low,Yes,No
REC011121,CUST001121,SUB011121,Growth,Standard,2023-08-22,2023-11-20,Monthly,299,20,43.06,282.26,Pending,Card,Yes,8,Active,F0241,Billing,Copilot,Core,SSO,2023-12-01,191,14,525,175,76.4,Power User,98,Success,4,Desktop,USA,TKT011121,2024-06-13 00:00:00,82,2024-06-16 20:00:00,Feature Request,Critical,Open,92,No,Billing,3.9,Chat,v2.1,Stable,Medium,No,Yes
REC011122,CUST001122,SUB011122,Growth,Standard,2023-06-29,2023-07-29,Annual,299,0,53.82,352.82,Paid,PayPal,Yes,2,Active,F0131,Security,Forecasting,AI,Dashboard,2023-07-26,159,19,440,88,63.6,Power User,81,Success,3,Tablet,Singapore,TKT011122,2023-08-23 00:00:00,34,2023-08-26 18:00:00,Technical,Low,Resolved,90,No,Billing,3.8,Chat,v2.0,Beta,Medium,Yes,No
REC011123,CUST001123,SUB011123,Growth,Standard,2023-01-03,2024-01-03,Annual,299,10,48.44,317.54,Paid,PayPal,No,2,Active,F0169,Automation,Forecasting,AI,Reports,2023-06-21,197,19,605,605,78.8,Power User,100,Failed,2,Mobile,India,TKT011123,2023-02-07 00:00:00,14,2023-02-09 10:00:00,Billing,Medium,Open,58,No,Customer Success,4.1,Chat,v3.0,LTS,Low,Yes,Yes
REC011124,CUST001124,SUB011124,Growth,Standard,2023-10-28,2024-01-26,Quarterly,299,20,43.06,282.26,Pending,PayPal,Yes,4,Active,F0106,Automation,Dashboard,Core,API,2024-03-21,69,10,193,193,27.6,Adopted,62,Success,6,Desktop,USA,TKT011124,2023-12-19 00:00:00,76,2023-12-21 03:00:00,Technical,High,Resolved,51,Yes,Billing,3.6,Phone,v3.0,LTS,Medium,No,Yes
REC011125,CUST001125,SUB011125,Growth,Standard,2024-02-07,2024-03-08,Annual,299,15,45.75,299.9,Paid,Card,No,6,Active,F0025,Integrations,Invoice,Core,Copilot,2024-02-16,201,12,541,180.3,80.4,Power User,79,Success,2,Tablet,India,TKT011125,2024-03-27 00:00:00,11,2024-03-30 20:00:00,Feature Request,Low,Closed,92,Yes,Engineering,4.6,Portal,v2.2,Beta,Low,No,Yes
REC011126,CUST001126,SUB011126,Growth,Standard,2023-07-07,2024-07-06,Monthly,299,10,48.44,317.54,Failed,PayPal,No,0,Active,F0080,Security,Forecasting,AI,Invoice,2023-09-20,7,18,6,5,2.8,New,15,Failed,6,Tablet,USA,TKT011126,2023-12-24 00:00:00,49,2023-12-27 09:00:00,Integration,High,Pending,81,Yes,Customer Success,3.4,Portal,v2.2,Beta,Medium,No,No
REC011127,CUST001127,SUB011127,Growth,Standard,2023-12-29,2024-01-28,Annual,299,15,45.75,299.9,Paid,UPI,Yes,5,Active,F0205,Analytics,Reports,AI,API,2024-05-23,149,14,418,59.7,59.6,Power User,65,Success,1,Desktop,UK,TKT011127,2024-04-24 00:00:00,139,2024-04-26 23:00:00,Integration,Medium,Resolved,71,Yes,Billing,4.4,Chat,v3.0,Beta,Low,No,Yes
REC011128,CUST001128,SUB011128,Growth,Standard,2024-02-11,2025-02-10,Quarterly,299,20,43.06,282.26,Paid,UPI,No,3,Active,F0178,Analytics,Invoice,Premium,Dashboard,2024-05-19,54,13,156,39,21.6,Adopted,15,Success,4,Tablet,Germany,TKT011128,2024-03-26 00:00:00,113,2024-03-26 14:00:00,Login,Medium,Open,14,No,Billing,4.1,Email,v2.2,LTS,Low,No,Yes
REC011129,CUST001129,SUB011129,Growth,Standard,2023-03-29,2023-04-28,Quarterly,299,20,43.06,282.26,Paid,UPI,Yes,5,Active,F0005,Reporting,Invoice,Premium,API,2023-05-15,29,17,76,12.7,11.6,New,20,Success,5,Mobile,UK,TKT011129,2023-08-08 00:00:00,62,2023-08-10 21:00:00,Feature Request,Critical,Pending,69,No,Billing,3.1,Email,v2.0,Beta,Medium,No,No
REC011130,CUST001130,SUB011130,Growth,Standard,2023-07-03,2023-10-01,Annual,299,15,45.75,299.9,Paid,PayPal,Yes,1,Active,F0063,Integrations,Invoice,AI,Workflow,2023-11-09,182,20,477,68.1,72.8,Power User,76,Success,0,Mobile,Singapore,TKT011130,2024-01-17 00:00:00,180,2024-01-19 02:00:00,Feature Request,Critical,Resolved,50,Yes,Engineering,5,Phone,v2.0,LTS,Low,No,Yes
REC011131,CUST001131,SUB011131,Growth,Standard,2023-11-06,2024-11-05,Monthly,299,10,48.44,317.54,Paid,Bank Transfer,No,4,Active,F0178,Billing,API,AI,SSO,2024-04-27,38,20,92,23,15.2,New,27,Failed,6,Tablet,UK,TKT011131,2023-11-20 00:00:00,107,2023-11-20 21:00:00,Billing,Low,Open,21,No,Customer Success,3,Chat,v3.0,LTS,Medium,Yes,Yes
REC011132,CUST001132,SUB011132,Growth,Standard,2023-03-23,2023-04-22,Monthly,299,5,51.13,335.18,Failed,Card,Yes,0,Active,F0181,Security,Reports,AI,SSO,2023-08-21,217,30,634,634,86.8,Power User,100,Failed,4,Tablet,Singapore,TKT011132,2023-04-27 00:00:00,88,2023-04-30 01:00:00,Billing,Low,Closed,73,Yes,Customer Success,4.2,Portal,v2.0,LTS,Low,No,Yes
REC011133,CUST001133,SUB011133,Growth,Standard,2023-10-13,2023-11-12,Annual,299,5,51.13,335.18,Paid,PayPal,No,6,Active,F0011,Billing,Copilot,Core,Invoice,2023-10-16,23,16,83,41.5,9.2,New,24,Success,3,Tablet,USA,TKT011133,2023-12-28 00:00:00,165,2023-12-31 08:00:00,Billing,High,Resolved,80,No,Engineering,4.4,Portal,v2.2,Stable,Low,Yes,Yes
REC011134,CUST001134,SUB011134,Growth,Standard,2023-04-27,2023-05-27,Monthly,299,15,45.75,299.9,Paid,PayPal,Yes,2,Active,F0243,Security,Forecasting,AI,API,2023-10-30,246,15,701,350.5,98.4,Power User,100,Success,3,Tablet,UK,TKT011134,2023-07-01 00:00:00,157,2023-07-02 22:00:00,Login,Critical,Open,46,No,Support,4.1,Phone,v2.2,Stable,Low,No,No
REC011135,CUST001135,SUB011135,Growth,Standard,2023-09-08,2023-10-08,Annual,299,15,45.75,299.9,Paid,Bank Transfer,No,2,Active,F0233,Security,Forecasting,Core,Workflow,2024-02-27,154,21,427,106.8,61.6,Power User,80,Failed,0,Mobile,Singapore,TKT011135,2024-03-14 00:00:00,50,2024-03-17 10:00:00,Feature Request,High,Pending,82,Yes,Billing,5,Portal,v2.2,Beta,Low,No,Yes
REC011136,CUST001136,SUB011136,Growth,Standard,2023-07-21,2023-10-19,Annual,299,15,45.75,299.9,Paid,Card,Yes,6,Active,F0091,Analytics,SSO,AI,API,2023-08-13,23,20,55,11,9.2,New,15,Success,2,Tablet,Singapore,TKT011136,2023-11-17 00:00:00,61,2023-11-19 11:00:00,Login,Medium,Pending,59,Yes,Support,4.8,Phone,v2.1,Stable,Low,Yes,No
REC011137,CUST001137,SUB011137,Growth,Standard,2023-05-11,2023-08-09,Quarterly,299,15,45.75,299.9,Paid,Bank Transfer,No,0,Active,F0201,AI Assistant,Invoice,AI,Invoice,2023-10-22,206,30,563,563,82.4,Power User,99,Failed,1,Mobile,UK,TKT011137,2024-02-02 00:00:00,150,2024-02-03 19:00:00,Billing,Medium,Resolved,43,Yes,Engineering,4.8,Phone,v2.2,LTS,Low,No,No
REC011138,CUST001138,SUB011138,Growth,Standard,2023-01-13,2023-02-12,Annual,299,5,51.13,335.18,Paid,Card,Yes,4,Active,F0023,CRM,Dashboard,AI,Copilot,2023-03-17,212,17,616,308,84.8,Power User,100,Failed,2,Mobile,USA,TKT011138,2023-06-02 00:00:00,129,2023-06-05 10:00:00,Billing,Medium,Pending,82,No,Support,4.7,Portal,v2.2,LTS,Low,Yes,No
REC011139,CUST001139,SUB011139,Growth,Standard,2023-08-18,2023-11-16,Monthly,299,10,48.44,317.54,Paid,Bank Transfer,Yes,8,Active,F0191,Reporting,SSO,AI,Dashboard,2023-09-20,100,18,247,247,40,Adopted,47,Success,5,Tablet,Singapore,TKT011139,2023-09-13 00:00:00,72,2023-09-14 02:00:00,Login,Medium,Closed,26,No,Support,3.8,Portal,v2.1,LTS,Medium,No,Yes
REC011140,CUST001140,SUB011140,Growth,Standard,2023-01-26,2023-04-26,Monthly,299,15,45.75,299.9,Paid,PayPal,Yes,2,Active,F0087,Analytics,Dashboard,Core,SSO,2023-07-18,249,22,717,102.4,99.6,Power User,100,Failed,1,Desktop,Germany,TKT011140,2023-02-09 00:00:00,161,2023-02-12 19:00:00,Feature Request,Critical,Open,91,No,Support,4.2,Chat,v2.0,Stable,Low,Yes,Yes
REC011141,CUST001141,SUB011141,Growth,Standard,2023-11-02,2023-12-02,Quarterly,299,20,43.06,282.26,Paid,Bank Transfer,Yes,5,Active,F0233,Billing,Dashboard,Core,API,2024-05-14,93,9,210,210,37.2,Adopted,60,Success,4,Tablet,Germany,TKT011141,2024-03-19 00:00:00,151,2024-03-19 22:00:00,Integration,Medium,Closed,22,Yes,Billing,4.2,Phone,v2.2,Beta,Low,Yes,No
REC011142,CUST001142,SUB011142,Growth,Standard,2023-09-12,2024-09-11,Monthly,299,20,43.06,282.26,Paid,Card,Yes,6,Active,F0022,CRM,Forecasting,Premium,Copilot,2023-10-16,110,20,276,55.2,44,Adopted,62,Success,5,Desktop,Germany,TKT011142,2024-03-23 00:00:00,40,2024-03-24 09:00:00,Integration,High,Pending,33,No,Support,3.6,Phone,v3.0,Stable,Medium,No,No
REC011143,CUST001143,SUB011143,Growth,Standard,2024-04-16,2025-04-16,Quarterly,299,20,43.06,282.26,Paid,Bank Transfer,Yes,6,Active,F0248,Security,API,Core,Dashboard,2024-07-27,64,25,141,28.2,25.6,Adopted,59,Success,4,Mobile,Germany,TKT011143,2024-08-03 00:00:00,112,2024-08-03 02:00:00,Feature Request,Critical,Closed,2,Yes,Engineering,3.8,Portal,v3.0,Beta,Medium,Yes,No
REC011144,CUST001144,SUB011144,Growth,Standard,2023-11-07,2023-12-07,Monthly,299,5,51.13,335.18,Paid,PayPal,Yes,8,Active,F0180,Billing,Invoice,Premium,Copilot,2024-03-03,159,18,429,85.8,63.6,Power User,81,Success,0,Tablet,Germany,TKT011144,2024-01-13 00:00:00,13,2024-01-14 10:00:00,Technical,Low,Pending,34,No,Support,5,Portal,v2.2,Beta,Low,No,Yes
REC011145,CUST001145,SUB011145,Growth,Standard,2023-07-05,2024-07-04,Annual,299,10,48.44,317.54,Paid,Bank Transfer,No,4,Active,F0236,Security,Workflow,Premium,API,2024-01-14,14,17,22,5,5.6,New,15,Success,2,Desktop,India,TKT011145,2024-01-29 00:00:00,17,2024-02-01 05:00:00,Integration,Low,Open,77,No,Billing,4,Phone,v2.0,LTS,Low,Yes,No
REC011146,CUST001146,SUB011146,Growth,Standard,2023-10-05,2023-11-04,Monthly,299,5,51.13,335.18,Paid,UPI,No,8,Active,F0235,Security,Forecasting,Premium,Workflow,2024-02-23,206,13,576,144,82.4,Power User,97,Success,2,Mobile,Germany,TKT011146,2024-07-30 00:00:00,90,2024-07-31 02:00:00,Feature Request,Low,Pending,26,Yes,Customer Success,4.1,Portal,v3.0,LTS,Low,Yes,Yes
REC011147,CUST001147,SUB011147,Growth,Standard,2023-11-14,2024-11-13,Quarterly,299,20,43.06,282.26,Paid,UPI,No,8,Active,F0027,AI Assistant,Dashboard,Core,Dashboard,2024-05-22,226,19,642,91.7,90.4,Power User,100,Failed,1,Desktop,Germany,TKT011147,2024-03-15 00:00:00,100,2024-03-17 14:00:00,Integration,Critical,Resolved,62,Yes,Support,4.6,Email,v2.2,LTS,Low,No,No
REC011148,CUST001148,SUB011148,Growth,Standard,2024-02-26,2024-03-27,Monthly,299,0,53.82,352.82,Paid,PayPal,No,5,Active,F0205,Integrations,API,AI,API,2024-06-02,108,27,293,41.9,43.2,Adopted,69,Failed,2,Tablet,UK,TKT011148,2024-02-28 00:00:00,153,2024-03-01 22:00:00,Feature Request,Medium,Pending,70,No,Support,4.5,Portal,v2.0,LTS,Low,Yes,Yes
REC011149,CUST001149,SUB011149,Growth,Standard,2024-01-20,2025-01-19,Monthly,299,5,51.13,335.18,Paid,Bank Transfer,Yes,4,Active,F0018,Security,SSO,AI,Reports,2024-05-27,220,19,600,200,88,Power User,100,Success,5,Tablet,India,TKT011149,2024-04-01 00:00:00,174,2024-04-03 12:00:00,Billing,High,Pending,60,Yes,Billing,3.5,Portal,v2.2,Beta,Medium,Yes,No
REC011150,CUST001150,SUB011150,Growth,Standard,2023-07-17,2023-08-16,Quarterly,299,0,53.82,352.82,Pending,UPI,No,3,Active,F0004,Integrations,Copilot,Core,API,2024-01-22,13,18,58,29,5.2,New,15,Failed,3,Mobile,India,TKT011150,2023-11-29 00:00:00,54,2023-12-02 15:00:00,Technical,Low,Open,87,No,Engineering,3.7,Chat,v3.0,Stable,Medium,Yes,Yes
REC011151,CUST001151,SUB011151,Business,Premium,2023-03-01,2024-02-29,Quarterly,799,10,129.44,848.54,Paid,UPI,No,3,Active,F0021,Billing,Dashboard,AI,Workflow,2023-06-13,130,20,365,182.5,52,Power User,70,Failed,1,Tablet,Singapore,TKT011151,2023-08-24 00:00:00,65,2023-08-27 21:00:00,Technical,Critical,Pending,93,No,Engineering,4.4,Chat,v2.0,LTS,Low,No,Yes
REC011152,CUST001152,SUB011152,Business,Premium,2023-03-01,2023-05-30,Quarterly,799,10,129.44,848.54,Paid,Card,No,3,Active,F0067,Security,Reports,Premium,SSO,2023-07-14,228,16,633,316.5,91.2,Power User,100,Success,3,Tablet,Germany,TKT011152,2023-07-24 00:00:00,178,2023-07-26 11:00:00,Feature Request,Critical,Resolved,59,No,Customer Success,4,Chat,v2.2,LTS,Low,Yes,No
REC011153,CUST001153,SUB011153,Business,Premium,2024-05-06,2024-06-05,Annual,799,5,136.63,895.68,Paid,PayPal,No,3,Active,F0041,CRM,Workflow,Core,Dashboard,2024-07-04,95,18,282,282,38,Adopted,39,Failed,1,Desktop,Singapore,TKT011153,2024-07-17 00:00:00,31,2024-07-19 10:00:00,Login,Low,Pending,58,No,Support,4.6,Phone,v2.1,Stable,Low,Yes,Yes
REC011154,CUST001154,SUB011154,Business,Premium,2023-02-25,2023-05-26,Annual,799,15,122.25,801.4,Paid,UPI,Yes,2,Active,F0206,AI Assistant,Forecasting,AI,Dashboard,2023-02-25,88,18,265,33.1,35.2,Adopted,57,Success,6,Mobile,UK,TKT011154,2023-08-26 00:00:00,7,2023-08-26 13:00:00,Integration,Low,Resolved,13,Yes,Customer Success,3,Portal,v2.2,Beta,Medium,Yes,Yes
REC011155,CUST001155,SUB011155,Business,Premium,2023-04-27,2023-07-26,Quarterly,799,0,143.82,942.82,Paid,Card,Yes,6,Active,F0091,Integrations,Forecasting,Core,SSO,2023-11-09,131,14,363,363,52.4,Power User,69,Success,0,Mobile,Singapore,TKT011155,2023-06-01 00:00:00,104,2023-06-04 15:00:00,Billing,High,Open,87,No,Support,4.5,Email,v2.1,LTS,Low,Yes,No
REC011156,CUST001156,SUB011156,Business,Premium,2024-03-13,2024-04-12,Annual,799,20,115.06,754.26,Paid,Bank Transfer,No,1,Active,F0105,AI Assistant,Forecasting,Premium,Copilot,2024-07-23,176,9,493,98.6,70.4,Power User,100,Success,1,Mobile,Singapore,TKT011156,2024-09-10 00:00:00,131,2024-09-10 09:00:00,Technical,High,Closed,9,No,Engineering,4.3,Chat,v2.2,Stable,Low,No,Yes
REC011157,CUST001157,SUB011157,Business,Premium,2023-04-18,2023-05-18,Annual,799,15,122.25,801.4,Paid,PayPal,No,0,Active,F0218,CRM,Copilot,Core,Workflow,2023-07-03,225,23,627,156.8,90,Power User,100,Success,3,Tablet,Singapore,TKT011157,2023-12-25 00:00:00,35,2023-12-25 05:00:00,Login,Low,Pending,5,No,Engineering,4.1,Phone,v3.0,Stable,Low,No,Yes
